X [mm], Y [mm], Z [mm], Heading [degrees], Filename
5097.17, 3912.03, 1800, 179.607, image_00517.png
5097.26, 3902.03, 1800, 179.459, image_00518.png
5097.37, 3892.03, 1800, 179.322, image_00519.png
5097.51, 3882.03, 1800, 179.203, image_00520.png
5097.67, 3872.03, 1800, 179.096, image_00521.png
5097.84, 3862.03, 1800, 178.998, image_00522.png
5098.03, 3852.03, 1800, 178.91, image_00523.png
5098.24, 3842.03, 1800, 178.836, image_00524.png
5098.45, 3832.04, 1800, 178.773, image_00525.png
5098.67, 3822.04, 1800, 178.719, image_00526.png
5098.9, 3812.04, 1800, 178.673, image_00527.png
5099.14, 3802.05, 1800, 178.634, image_00528.png
5099.38, 3792.05, 1800, 178.609, image_00529.png
5099.63, 3782.05, 1800, 178.594, image_00530.png
5099.88, 3772.05, 1800, 178.579, image_00531.png
5100.12, 3762.06, 1800, 178.58, image_00532.png
5100.37, 3752.06, 1800, 178.588, image_00533.png
5100.61, 3742.06, 1800, 178.601, image_00534.png
5100.85, 3732.07, 1800, 178.626, image_00535.png
5101.09, 3722.07, 1800, 178.653, image_00536.png
5101.32, 3712.07, 1800, 178.694, image_00537.png
5101.54, 3702.07, 1800, 178.738, image_00538.png
5101.75, 3692.08, 1800, 178.796, image_00539.png
5101.95, 3682.08, 1800, 178.855, image_00540.png
5102.14, 3672.08, 1800, 178.924, image_00541.png
5102.31, 3662.08, 1800, 179.003, image_00542.png
5102.47, 3652.08, 1800, 179.088, image_00543.png
5102.62, 3642.08, 1800, 179.181, image_00544.png
5102.74, 3632.08, 1800, 179.284, image_00545.png
5102.85, 3622.09, 1800, 179.394, image_00546.png
5102.94, 3612.09, 1800, 179.511, image_00547.png
5103, 3602.09, 1800, 179.642, image_00548.png
5103.04, 3592.09, 1800, 179.776, image_00549.png
5103.06, 3582.09, 1800, 179.921, image_00550.png
5103.05, 3572.09, 1800, 180.076, image_00551.png
5103.01, 3562.09, 1800, 180.243, image_00552.png
5102.94, 3552.09, 1800, 180.415, image_00553.png
5102.83, 3542.09, 1800, 180.604, image_00554.png
5102.69, 3532.09, 1800, 180.8, image_00555.png
5102.52, 3522.09, 1800, 181.005, image_00556.png
5102.31, 3512.09, 1800, 181.227, image_00557.png
5102.06, 3502.09, 1800, 181.458, image_00558.png
5101.76, 3492.1, 1800, 181.704, image_00559.png
5101.42, 3482.1, 1800, 181.964, image_00560.png
5101.04, 3472.11, 1800, 182.238, image_00561.png
5100.6, 3462.12, 1800, 182.525, image_00562.png
5100.11, 3452.13, 1800, 182.83, image_00563.png
5099.56, 3442.15, 1800, 183.151, image_00564.png
5098.96, 3432.17, 1800, 183.469, image_00565.png
5098.31, 3422.19, 1800, 183.781, image_00566.png
5097.6, 3412.21, 1800, 184.081, image_00567.png
5096.84, 3402.24, 1800, 184.381, image_00568.png
5096.03, 3392.28, 1800, 184.664, image_00569.png
5095.17, 3382.31, 1800, 184.941, image_00570.png
5094.27, 3372.35, 1800, 185.209, image_00571.png
5093.32, 3362.4, 1800, 185.459, image_00572.png
5092.33, 3352.45, 1800, 185.704, image_00573.png
5091.3, 3342.5, 1800, 185.937, image_00574.png
5090.23, 3332.56, 1800, 186.153, image_00575.png
5089.12, 3322.62, 1800, 186.356, image_00576.png
5087.99, 3312.68, 1800, 186.545, image_00577.png
5086.82, 3302.75, 1800, 186.722, image_00578.png
5085.62, 3292.82, 1800, 186.879, image_00579.png
5084.4, 3282.9, 1800, 187.023, image_00580.png
5083.16, 3272.98, 1800, 187.15, image_00581.png
5081.89, 3263.06, 1800, 187.262, image_00582.png
5080.62, 3253.14, 1800, 187.354, image_00583.png
5079.32, 3243.22, 1800, 187.43, image_00584.png
5078.02, 3233.31, 1800, 187.487, image_00585.png
5076.71, 3223.39, 1800, 187.525, image_00586.png
5075.4, 3213.48, 1800, 187.545, image_00587.png
5074.09, 3203.57, 1800, 187.546, image_00588.png
5072.78, 3193.65, 1800, 187.529, image_00589.png
5071.47, 3183.74, 1800, 187.491, image_00590.png
5070.18, 3173.82, 1800, 187.435, image_00591.png
5068.9, 3163.91, 1800, 187.357, image_00592.png
5067.63, 3153.99, 1800, 187.264, image_00593.png
5066.38, 3144.06, 1800, 187.152, image_00594.png
5065.16, 3134.14, 1800, 187.014, image_00595.png
5063.96, 3124.21, 1800, 186.865, image_00596.png
5062.8, 3114.28, 1800, 186.693, image_00597.png
5061.66, 3104.34, 1800, 186.505, image_00598.png
5060.56, 3094.4, 1800, 186.294, image_00599.png
5059.5, 3084.46, 1800, 186.074, image_00600.png
5058.48, 3074.51, 1800, 185.83, image_00601.png
5057.51, 3064.56, 1800, 185.571, image_00602.png
5056.58, 3054.6, 1800, 185.294, image_00603.png
5055.7, 3044.64, 1800, 185.008, image_00604.png
5054.88, 3034.68, 1800, 184.701, image_00605.png
5054.11, 3024.71, 1800, 184.38, image_00606.png
5053.4, 3014.73, 1800, 184.049, image_00607.png
5052.75, 3004.75, 1800, 183.7, image_00608.png
5052.16, 2994.77, 1800, 183.345, image_00609.png
5051.64, 2984.78, 1800, 182.975, image_00610.png
5051.18, 2974.79, 1800, 182.593, image_00611.png
5050.79, 2964.8, 1800, 182.205, image_00612.png
5050.47, 2954.81, 1800, 181.803, image_00613.png
5050.22, 2944.81, 1800, 181.396, image_00614.png
5050.04, 2934.81, 1800, 180.983, image_00615.png
5049.94, 2924.81, 1800, 180.56, image_00616.png
5049.91, 2914.81, 1800, 180.131, image_00617.png
5049.95, 2904.81, 1800, 179.7, image_00618.png
5050.08, 2894.81, 1800, 179.265, image_00619.png
5050.27, 2884.81, 1800, 178.837, image_00620.png
5050.54, 2874.82, 1800, 178.438, image_00621.png
5050.87, 2864.82, 1800, 178.055, image_00622.png
5051.27, 2854.83, 1800, 177.696, image_00623.png
5051.73, 2844.84, 1800, 177.356, image_00624.png
5052.24, 2834.86, 1800, 177.032, image_00625.png
5052.8, 2824.87, 1800, 176.731, image_00626.png
5053.42, 2814.89, 1800, 176.439, image_00627.png
5054.08, 2804.91, 1800, 176.17, image_00628.png
5054.79, 2794.94, 1800, 175.913, image_00629.png
5055.54, 2784.97, 1800, 175.672, image_00630.png
5056.34, 2775, 1800, 175.445, image_00631.png
5057.16, 2765.03, 1800, 175.231, image_00632.png
5058.03, 2755.07, 1800, 175.029, image_00633.png
5058.92, 2745.11, 1800, 174.843, image_00634.png
5059.85, 2735.15, 1800, 174.669, image_00635.png
5060.8, 2725.2, 1800, 174.507, image_00636.png
5061.78, 2715.25, 1800, 174.355, image_00637.png
5062.79, 2705.3, 1800, 174.216, image_00638.png
5063.82, 2695.35, 1800, 174.089, image_00639.png
5064.87, 2685.4, 1800, 173.973, image_00640.png
5065.93, 2675.46, 1800, 173.866, image_00641.png
5067.02, 2665.52, 1800, 173.771, image_00642.png
5068.11, 2655.58, 1800, 173.687, image_00643.png
5069.23, 2645.64, 1800, 173.612, image_00644.png
5070.35, 2635.71, 1800, 173.551, image_00645.png
5071.48, 2625.77, 1800, 173.499, image_00646.png
5072.62, 2615.84, 1800, 173.456, image_00647.png
5073.76, 2605.9, 1800, 173.426, image_00648.png
5074.91, 2595.97, 1800, 173.403, image_00649.png
5076.06, 2586.03, 1800, 173.391, image_00650.png
5077.21, 2576.1, 1800, 173.393, image_00651.png
5078.36, 2566.17, 1800, 173.404, image_00652.png
5079.51, 2556.23, 1800, 173.426, image_00653.png
5080.65, 2546.3, 1800, 173.458, image_00654.png
5081.78, 2536.36, 1800, 173.503, image_00655.png
5082.9, 2526.43, 1800, 173.558, image_00656.png
5084.01, 2516.49, 1800, 173.627, image_00657.png
5085.11, 2506.55, 1800, 173.706, image_00658.png
5086.19, 2496.61, 1800, 173.799, image_00659.png
5087.26, 2486.66, 1800, 173.905, image_00660.png
5088.3, 2476.72, 1800, 174.025, image_00661.png
5089.32, 2466.77, 1800, 174.16, image_00662.png
5090.31, 2456.82, 1800, 174.307, image_00663.png
5091.28, 2446.87, 1800, 174.471, image_00664.png
5092.22, 2436.91, 1800, 174.65, image_00665.png
5093.12, 2426.95, 1800, 174.849, image_00666.png
5093.98, 2416.99, 1800, 175.062, image_00667.png
5094.81, 2407.02, 1800, 175.297, image_00668.png
5095.59, 2397.05, 1800, 175.552, image_00669.png
5096.32, 2387.08, 1800, 175.826, image_00670.png
5097, 2377.1, 1800, 176.125, image_00671.png
5097.62, 2367.12, 1800, 176.448, image_00672.png
5098.19, 2357.14, 1800, 176.795, image_00673.png
5098.69, 2347.15, 1800, 177.175, image_00674.png
5099.12, 2337.16, 1800, 177.579, image_00675.png
5099.47, 2327.17, 1800, 178.022, image_00676.png
5099.74, 2317.17, 1800, 178.498, image_00677.png
5099.92, 2307.17, 1800, 179.014, image_00678.png
5100.01, 2297.17, 1800, 179.571, image_00679.png
5099.99, 2287.17, 1800, 180.158, image_00680.png
5099.87, 2277.17, 1800, 180.751, image_00681.png
5099.65, 2267.18, 1800, 181.344, image_00682.png
5099.32, 2257.18, 1800, 181.937, image_00683.png
5098.89, 2247.19, 1800, 182.53, image_00684.png
5098.36, 2237.2, 1800, 183.121, image_00685.png
5097.72, 2227.22, 1800, 183.709, image_00686.png
5096.98, 2217.25, 1800, 184.291, image_00687.png
5096.15, 2207.29, 1800, 184.865, image_00688.png
5095.21, 2197.33, 1800, 185.431, image_00689.png
5094.18, 2187.38, 1800, 185.982, image_00690.png
5093.05, 2177.45, 1800, 186.519, image_00691.png
5091.84, 2167.52, 1800, 187.04, image_00692.png
5090.53, 2157.61, 1800, 187.539, image_00693.png
5089.15, 2147.7, 1800, 188.019, image_00694.png
5087.68, 2137.81, 1800, 188.471, image_00695.png
5086.14, 2127.93, 1800, 188.896, image_00696.png
5084.54, 2118.06, 1800, 189.288, image_00697.png
5082.87, 2108.2, 1800, 189.642, image_00698.png
5081.15, 2098.35, 1800, 189.958, image_00699.png
5079.37, 2088.51, 1800, 190.231, image_00700.png
5077.56, 2078.67, 1800, 190.464, image_00701.png
5075.72, 2068.85, 1800, 190.639, image_00702.png
5073.85, 2059.02, 1800, 190.768, image_00703.png
5071.97, 2049.2, 1800, 190.839, image_00704.png
5070.09, 2039.38, 1800, 190.847, image_00705.png
5068.22, 2029.56, 1800, 190.798, image_00706.png
5066.36, 2019.73, 1800, 190.68, image_00707.png
5064.54, 2009.9, 1800, 190.493, image_00708.png
5062.76, 2000.06, 1800, 190.24, image_00709.png
5061.03, 1990.21, 1800, 189.91, image_00710.png
5059.37, 1980.35, 1800, 189.509, image_00711.png
5057.79, 1970.47, 1800, 189.034, image_00712.png
5056.3, 1960.58, 1800, 188.484, image_00713.png
5054.92, 1950.68, 1800, 187.859, image_00714.png
5053.66, 1940.76, 1800, 187.162, image_00715.png
5052.54, 1930.82, 1800, 186.392, image_00716.png
5051.55, 1920.87, 1800, 185.556, image_00717.png
5050.72, 1910.91, 1800, 184.652, image_00718.png
5050.06, 1900.93, 1800, 183.688, image_00719.png
5049.57, 1890.94, 1800, 182.689, image_00720.png
5049.25, 1880.94, 1800, 181.716, image_00721.png
5049.1, 1870.95, 1800, 180.784, image_00722.png
5049.1, 1860.95, 1800, 179.896, image_00723.png
5049.25, 1850.95, 1800, 179.044, image_00724.png
5049.54, 1840.95, 1800, 178.23, image_00725.png
5049.97, 1830.96, 1800, 177.448, image_00726.png
5050.53, 1820.98, 1800, 176.701, image_00727.png
5051.22, 1811, 1800, 175.99, image_00728.png
5052.02, 1801.03, 1800, 175.303, image_00729.png
5052.94, 1791.08, 1800, 174.65, image_00730.png
5053.97, 1781.13, 1800, 174.022, image_00731.png
5055.11, 1771.19, 1800, 173.422, image_00732.png
5056.34, 1761.27, 1800, 172.846, image_00733.png
5057.67, 1751.36, 1800, 172.296, image_00734.png
5059.09, 1741.46, 1800, 171.773, image_00735.png
5060.6, 1731.57, 1800, 171.267, image_00736.png
5062.19, 1721.7, 1800, 170.787, image_00737.png
5063.86, 1711.84, 1800, 170.327, image_00738.png
5065.61, 1702, 1800, 169.886, image_00739.png
5067.43, 1692.16, 1800, 169.472, image_00740.png
5069.32, 1682.34, 1800, 169.072, image_00741.png
5071.27, 1672.54, 1800, 168.693, image_00742.png
5073.28, 1662.74, 1800, 168.334, image_00743.png
5075.36, 1652.96, 1800, 167.995, image_00744.png
5077.48, 1643.19, 1800, 167.676, image_00745.png
5079.67, 1633.43, 1800, 167.372, image_00746.png
5081.89, 1623.68, 1800, 167.091, image_00747.png
5084.17, 1613.94, 1800, 166.83, image_00748.png
5086.48, 1604.21, 1800, 166.588, image_00749.png
5088.83, 1594.49, 1800, 166.365, image_00750.png
5091.22, 1584.78, 1800, 166.169, image_00751.png
5093.64, 1575.08, 1800, 165.992, image_00752.png
5096.08, 1565.38, 1800, 165.844, image_00753.png
5098.55, 1555.69, 1800, 165.717, image_00754.png
5101.03, 1546, 1800, 165.621, image_00755.png
5103.52, 1536.32, 1800, 165.552, image_00756.png
5106.02, 1526.64, 1800, 165.5, image_00757.png
5108.53, 1516.96, 1800, 165.476, image_00758.png
5111.04, 1507.28, 1800, 165.481, image_00759.png
5113.54, 1497.59, 1800, 165.512, image_00760.png
5116.03, 1487.91, 1800, 165.578, image_00761.png
5118.51, 1478.22, 1800, 165.683, image_00762.png
5120.96, 1468.53, 1800, 165.827, image_00763.png
5123.38, 1458.82, 1800, 166.017, image_00764.png
5125.76, 1449.11, 1800, 166.258, image_00765.png
5128.09, 1439.39, 1800, 166.546, image_00766.png
5130.37, 1429.65, 1800, 166.896, image_00767.png
5132.57, 1419.9, 1800, 167.298, image_00768.png
5134.7, 1410.12, 1800, 167.765, image_00769.png
5136.74, 1400.33, 1800, 168.293, image_00770.png
5138.68, 1390.52, 1800, 168.887, image_00771.png
5140.51, 1380.69, 1800, 169.546, image_00772.png
5142.22, 1370.84, 1800, 170.265, image_00773.png
5143.79, 1360.96, 1800, 171.044, image_00774.png
5145.22, 1351.07, 1800, 171.884, image_00775.png
5146.49, 1341.15, 1800, 172.771, image_00776.png
5147.61, 1331.21, 1800, 173.71, image_00777.png
5148.56, 1321.26, 1800, 174.682, image_00778.png
5149.33, 1311.29, 1800, 175.688, image_00779.png
5149.93, 1301.31, 1800, 176.715, image_00780.png
5150.34, 1291.31, 1800, 177.754, image_00781.png
5150.57, 1281.32, 1800, 178.803, image_00782.png
5150.62, 1271.32, 1800, 179.842, image_00783.png
5150.49, 1261.32, 1800, 180.874, image_00784.png
5150.18, 1251.32, 1800, 181.888, image_00785.png
5149.7, 1241.33, 1800, 182.875, image_00786.png
5149.05, 1231.36, 1800, 183.838, image_00787.png
5148.24, 1221.39, 1800, 184.767, image_00788.png
5147.27, 1211.44, 1800, 185.662, image_00789.png
5146.16, 1201.5, 1800, 186.518, image_00790.png
5144.9, 1191.58, 1800, 187.335, image_00791.png
5143.5, 1181.68, 1800, 188.115, image_00792.png
5141.98, 1171.79, 1800, 188.856, image_00793.png
5140.33, 1161.93, 1800, 189.562, image_00794.png
5138.57, 1152.09, 1800, 190.225, image_00795.png
5136.7, 1142.26, 1800, 190.856, image_00796.png
5134.73, 1132.46, 1800, 191.449, image_00797.png
5132.66, 1122.68, 1800, 192.014, image_00798.png
5130.5, 1112.91, 1800, 192.543, image_00799.png
5128.25, 1103.17, 1800, 193.045, image_00800.png
5125.93, 1093.44, 1800, 193.518, image_00801.png
5123.52, 1083.74, 1800, 193.962, image_00802.png
5121.05, 1074.05, 1800, 194.383, image_00803.png
5118.5, 1064.38, 1800, 194.78, image_00804.png
5115.9, 1054.72, 1800, 195.153, image_00805.png
5113.23, 1045.08, 1800, 195.508, image_00806.png
5110.51, 1035.46, 1800, 195.844, image_00807.png
5107.73, 1025.85, 1800, 196.158, image_00808.png
5104.91, 1016.26, 1800, 196.456, image_00809.png
5102.02, 1006.69, 1800, 196.818, image_00810.png
