X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6510.8, 3735.67, 1800, 185.43, image_00517.png
6509.84, 3725.72, 1800, 185.51, image_00518.png
6508.85, 3715.77, 1800, 185.704, image_00519.png
6507.8, 3705.82, 1800, 186.01, image_00520.png
6506.69, 3695.88, 1800, 186.429, image_00521.png
6505.48, 3685.96, 1800, 186.967, image_00522.png
6504.16, 3676.05, 1800, 187.628, image_00523.png
6502.71, 3666.15, 1800, 188.406, image_00524.png
6501.11, 3656.28, 1800, 189.298, image_00525.png
6499.33, 3646.44, 1800, 190.308, image_00526.png
6497.37, 3636.63, 1800, 191.357, image_00527.png
6495.24, 3626.86, 1800, 192.389, image_00528.png
6492.94, 3617.13, 1800, 193.39, image_00529.png
6490.47, 3607.44, 1800, 194.363, image_00530.png
6487.84, 3597.79, 1800, 195.307, image_00531.png
6485.06, 3588.19, 1800, 196.231, image_00532.png
6482.12, 3578.63, 1800, 197.122, image_00533.png
6479.04, 3569.12, 1800, 197.993, image_00534.png
6475.83, 3559.65, 1800, 198.836, image_00535.png
6472.47, 3550.23, 1800, 199.66, image_00536.png
6468.99, 3540.85, 1800, 200.454, image_00537.png
6465.37, 3531.53, 1800, 201.232, image_00538.png
6461.64, 3522.25, 1800, 201.985, image_00539.png
6457.79, 3513.03, 1800, 202.72, image_00540.png
6453.82, 3503.85, 1800, 203.431, image_00541.png
6449.74, 3494.72, 1800, 204.124, image_00542.png
6445.55, 3485.63, 1800, 204.798, image_00543.png
6441.26, 3476.6, 1800, 205.455, image_00544.png
6436.87, 3467.62, 1800, 206.095, image_00545.png
6432.38, 3458.68, 1800, 206.715, image_00546.png
6427.8, 3449.79, 1800, 207.321, image_00547.png
6423.13, 3440.95, 1800, 207.91, image_00548.png
6418.36, 3432.16, 1800, 208.484, image_00549.png
6413.51, 3423.41, 1800, 209.045, image_00550.png
6408.58, 3414.71, 1800, 209.589, image_00551.png
6403.57, 3406.06, 1800, 210.124, image_00552.png
6398.48, 3397.45, 1800, 210.64, image_00553.png
6393.31, 3388.89, 1800, 211.152, image_00554.png
6388.07, 3380.38, 1800, 211.66, image_00555.png
6382.75, 3371.91, 1800, 212.167, image_00556.png
6377.36, 3363.49, 1800, 212.67, image_00557.png
6371.89, 3355.11, 1800, 213.173, image_00558.png
6366.35, 3346.79, 1800, 213.671, image_00559.png
6360.74, 3338.51, 1800, 214.168, image_00560.png
6355.06, 3330.28, 1800, 214.663, image_00561.png
6349.31, 3322.1, 1800, 215.155, image_00562.png
6343.49, 3313.97, 1800, 215.645, image_00563.png
6337.6, 3305.89, 1800, 216.134, image_00564.png
6331.64, 3297.86, 1800, 216.618, image_00565.png
6325.61, 3289.88, 1800, 217.103, image_00566.png
6319.51, 3281.95, 1800, 217.583, image_00567.png
6313.35, 3274.08, 1800, 218.06, image_00568.png
6307.13, 3266.25, 1800, 218.535, image_00569.png
6300.84, 3258.47, 1800, 219.009, image_00570.png
6294.49, 3250.75, 1800, 219.478, image_00571.png
6288.07, 3243.08, 1800, 219.948, image_00572.png
6281.59, 3235.46, 1800, 220.414, image_00573.png
6275.05, 3227.9, 1800, 220.875, image_00574.png
6268.45, 3220.39, 1800, 221.337, image_00575.png
6261.79, 3212.93, 1800, 221.794, image_00576.png
6255.07, 3205.52, 1800, 222.251, image_00577.png
6248.3, 3198.17, 1800, 222.703, image_00578.png
6241.47, 3190.86, 1800, 223.109, image_00579.png
6234.6, 3183.59, 1800, 223.4, image_00580.png
6227.71, 3176.35, 1800, 223.562, image_00581.png
6220.81, 3169.1, 1800, 223.591, image_00582.png
6213.93, 3161.85, 1800, 223.492, image_00583.png
6207.08, 3154.57, 1800, 223.258, image_00584.png
6200.27, 3147.25, 1800, 222.897, image_00585.png
6193.52, 3139.87, 1800, 222.412, image_00586.png
6186.84, 3132.42, 1800, 221.807, image_00587.png
6180.26, 3124.89, 1800, 221.093, image_00588.png
6173.79, 3117.27, 1800, 220.277, image_00589.png
6167.44, 3109.55, 1800, 219.37, image_00590.png
6161.22, 3101.72, 1800, 218.385, image_00591.png
6155.14, 3093.77, 1800, 217.333, image_00592.png
6149.22, 3085.71, 1800, 216.222, image_00593.png
6143.46, 3077.54, 1800, 215.073, image_00594.png
6137.87, 3069.25, 1800, 213.892, image_00595.png
6132.46, 3060.84, 1800, 212.691, image_00596.png
6127.22, 3052.32, 1800, 211.479, image_00597.png
6122.16, 3043.69, 1800, 210.269, image_00598.png
6117.29, 3034.96, 1800, 209.067, image_00599.png
6112.6, 3026.13, 1800, 207.879, image_00600.png
6108.09, 3017.21, 1800, 206.715, image_00601.png
6103.76, 3008.19, 1800, 205.574, image_00602.png
6099.6, 2999.1, 1800, 204.466, image_00603.png
6095.62, 2989.93, 1800, 203.412, image_00604.png
6091.79, 2980.69, 1800, 202.454, image_00605.png
6088.09, 2971.4, 1800, 201.594, image_00606.png
6084.53, 2962.05, 1800, 200.81, image_00607.png
6081.08, 2952.66, 1800, 200.102, image_00608.png
6077.75, 2943.24, 1800, 199.455, image_00609.png
6074.5, 2933.78, 1800, 198.863, image_00610.png
6071.35, 2924.29, 1800, 198.318, image_00611.png
6068.29, 2914.77, 1800, 197.823, image_00612.png
6065.3, 2905.23, 1800, 197.362, image_00613.png
6062.38, 2895.66, 1800, 196.944, image_00614.png
6059.52, 2886.08, 1800, 196.554, image_00615.png
6056.73, 2876.48, 1800, 196.196, image_00616.png
6053.99, 2866.86, 1800, 195.867, image_00617.png
6051.3, 2857.23, 1800, 195.563, image_00618.png
6048.66, 2847.58, 1800, 195.285, image_00619.png
6046.06, 2837.93, 1800, 195.031, image_00620.png
6043.51, 2828.26, 1800, 194.796, image_00621.png
6040.99, 2818.58, 1800, 194.578, image_00622.png
6038.5, 2808.9, 1800, 194.388, image_00623.png
6036.04, 2799.2, 1800, 194.211, image_00624.png
6033.61, 2789.5, 1800, 194.053, image_00625.png
6031.21, 2779.8, 1800, 193.911, image_00626.png
6028.82, 2770.08, 1800, 193.789, image_00627.png
6026.45, 2760.37, 1800, 193.681, image_00628.png
6024.1, 2750.65, 1800, 193.589, image_00629.png
6021.76, 2740.93, 1800, 193.518, image_00630.png
6019.44, 2731.2, 1800, 193.457, image_00631.png
6017.12, 2721.47, 1800, 193.414, image_00632.png
6014.8, 2711.75, 1800, 193.393, image_00633.png
6012.48, 2702.02, 1800, 193.384, image_00634.png
6010.17, 2692.29, 1800, 193.392, image_00635.png
6007.85, 2682.56, 1800, 193.42, image_00636.png
6005.52, 2672.84, 1800, 193.47, image_00637.png
6003.18, 2663.11, 1800, 193.534, image_00638.png
6000.83, 2653.4, 1800, 193.624, image_00639.png
5998.45, 2643.68, 1800, 193.735, image_00640.png
5996.06, 2633.97, 1800, 193.863, image_00641.png
5993.64, 2624.27, 1800, 194.006, image_00642.png
5991.2, 2614.57, 1800, 194.162, image_00643.png
5988.72, 2604.88, 1800, 194.337, image_00644.png
5986.22, 2595.2, 1800, 194.524, image_00645.png
5983.68, 2585.53, 1800, 194.732, image_00646.png
5981.1, 2575.87, 1800, 194.955, image_00647.png
5978.48, 2566.22, 1800, 195.194, image_00648.png
5975.82, 2556.58, 1800, 195.456, image_00649.png
5973.11, 2546.95, 1800, 195.736, image_00650.png
5970.36, 2537.34, 1800, 196.035, image_00651.png
5967.55, 2527.74, 1800, 196.354, image_00652.png
5964.68, 2518.16, 1800, 196.692, image_00653.png
5961.75, 2508.6, 1800, 197.051, image_00654.png
5958.76, 2499.06, 1800, 197.43, image_00655.png
5955.71, 2489.53, 1800, 197.828, image_00656.png
5952.58, 2480.04, 1800, 198.248, image_00657.png
5949.38, 2470.56, 1800, 198.687, image_00658.png
5946.11, 2461.11, 1800, 199.146, image_00659.png
5942.76, 2451.69, 1800, 199.62, image_00660.png
5939.33, 2442.3, 1800, 200.112, image_00661.png
5935.82, 2432.93, 1800, 200.624, image_00662.png
5932.22, 2423.6, 1800, 201.146, image_00663.png
5928.53, 2414.31, 1800, 201.687, image_00664.png
5924.75, 2405.05, 1800, 202.24, image_00665.png
5920.88, 2395.83, 1800, 202.801, image_00666.png
5916.93, 2386.65, 1800, 203.374, image_00667.png
5912.87, 2377.5, 1800, 203.957, image_00668.png
5908.73, 2368.4, 1800, 204.542, image_00669.png
5904.49, 2359.35, 1800, 205.134, image_00670.png
5900.16, 2350.33, 1800, 205.729, image_00671.png
5895.73, 2341.36, 1800, 206.308, image_00672.png
5891.23, 2332.44, 1800, 206.811, image_00673.png
5886.66, 2323.54, 1800, 207.231, image_00674.png
5882.04, 2314.67, 1800, 207.57, image_00675.png
5877.37, 2305.83, 1800, 207.83, image_00676.png
5872.68, 2297, 1800, 208.013, image_00677.png
5867.97, 2288.18, 1800, 208.118, image_00678.png
5863.25, 2279.36, 1800, 208.145, image_00679.png
5858.54, 2270.54, 1800, 208.091, image_00680.png
5853.85, 2261.71, 1800, 207.957, image_00681.png
5849.19, 2252.86, 1800, 207.732, image_00682.png
5844.58, 2243.98, 1800, 207.42, image_00683.png
5840.04, 2235.08, 1800, 207.001, image_00684.png
5835.57, 2226.13, 1800, 206.48, image_00685.png
5831.2, 2217.13, 1800, 205.833, image_00686.png
5826.96, 2208.08, 1800, 205.058, image_00687.png
5822.86, 2198.96, 1800, 204.126, image_00688.png
5818.93, 2189.76, 1800, 203.023, image_00689.png
5815.21, 2180.48, 1800, 201.717, image_00690.png
5811.73, 2171.11, 1800, 200.179, image_00691.png
5808.55, 2161.62, 1800, 198.361, image_00692.png
5805.73, 2152.03, 1800, 196.215, image_00693.png
5803.32, 2142.33, 1800, 193.68, image_00694.png
5801.42, 2132.51, 1800, 190.673, image_00695.png
5800.12, 2122.6, 1800, 187.112, image_00696.png
5799.54, 2112.62, 1800, 182.906, image_00697.png
5799.81, 2102.62, 1800, 177.98, image_00698.png
5801.05, 2092.7, 1800, 172.385, image_00699.png
5803.24, 2082.95, 1800, 166.81, image_00700.png
5806.29, 2073.43, 1800, 161.712, image_00701.png
5810.09, 2064.18, 1800, 157.255, image_00702.png
5814.49, 2055.21, 1800, 153.516, image_00703.png
5819.37, 2046.48, 1800, 150.491, image_00704.png
5824.62, 2037.97, 1800, 148.147, image_00705.png
5830.12, 2029.62, 1800, 146.422, image_00706.png
5835.81, 2021.39, 1800, 145.254, image_00707.png
5841.59, 2013.24, 1800, 144.591, image_00708.png
5847.41, 2005.11, 1800, 144.388, image_00709.png
5853.21, 1996.96, 1800, 144.602, image_00710.png
5858.92, 1988.75, 1800, 145.213, image_00711.png
5864.5, 1980.45, 1800, 146.187, image_00712.png
5869.89, 1972.03, 1800, 147.516, image_00713.png
5875.04, 1963.45, 1800, 149.174, image_00714.png
5879.89, 1954.71, 1800, 151.142, image_00715.png
5884.4, 1945.79, 1800, 153.401, image_00716.png
5888.52, 1936.68, 1800, 155.92, image_00717.png
5892.2, 1927.38, 1800, 158.663, image_00718.png
5895.41, 1917.91, 1800, 161.594, image_00719.png
5898.1, 1908.28, 1800, 164.655, image_00720.png
5900.27, 1898.52, 1800, 167.797, image_00721.png
5901.91, 1888.65, 1800, 170.846, image_00722.png
5903.07, 1878.72, 1800, 173.569, image_00723.png
5903.82, 1868.75, 1800, 175.983, image_00724.png
5904.18, 1858.76, 1800, 178.126, image_00725.png
5904.2, 1848.76, 1800, 180.041, image_00726.png
5903.93, 1838.76, 1800, 181.759, image_00727.png
5903.38, 1828.78, 1800, 183.304, image_00728.png
5902.58, 1818.81, 1800, 184.703, image_00729.png
5901.56, 1808.86, 1800, 185.974, image_00730.png
5900.34, 1798.94, 1800, 187.127, image_00731.png
5898.93, 1789.04, 1800, 188.183, image_00732.png
5897.36, 1779.16, 1800, 189.148, image_00733.png
5895.63, 1769.31, 1800, 190.04, image_00734.png
5893.76, 1759.49, 1800, 190.857, image_00735.png
5891.76, 1749.69, 1800, 191.616, image_00736.png
5889.64, 1739.92, 1800, 192.31, image_00737.png
5887.41, 1730.17, 1800, 192.957, image_00738.png
5885.08, 1720.45, 1800, 193.551, image_00739.png
5882.65, 1710.75, 1800, 194.104, image_00740.png
5880.13, 1701.07, 1800, 194.616, image_00741.png
5877.54, 1691.41, 1800, 195.084, image_00742.png
5874.87, 1681.77, 1800, 195.515, image_00743.png
5872.14, 1672.15, 1800, 195.909, image_00744.png
5869.34, 1662.55, 1800, 196.268, image_00745.png
5866.49, 1652.97, 1800, 196.592, image_00746.png
5863.59, 1643.4, 1800, 196.877, image_00747.png
5860.65, 1633.84, 1800, 197.121, image_00748.png
5857.68, 1624.29, 1800, 197.324, image_00749.png
5854.68, 1614.75, 1800, 197.483, image_00750.png
5851.66, 1605.22, 1800, 197.585, image_00751.png
5848.63, 1595.69, 1800, 197.633, image_00752.png
5845.59, 1586.16, 1800, 197.681, image_00753.png
5842.54, 1576.64, 1800, 197.809, image_00754.png
5839.44, 1567.13, 1800, 198.037, image_00755.png
5836.3, 1557.64, 1800, 198.384, image_00756.png
5833.07, 1548.17, 1800, 198.868, image_00757.png
5829.74, 1538.74, 1800, 199.513, image_00758.png
5826.28, 1529.36, 1800, 200.327, image_00759.png
5822.66, 1520.04, 1800, 201.317, image_00760.png
5818.86, 1510.79, 1800, 202.484, image_00761.png
5814.84, 1501.63, 1800, 203.795, image_00762.png
5810.61, 1492.58, 1800, 205.227, image_00763.png
5806.13, 1483.63, 1800, 206.734, image_00764.png
5801.42, 1474.81, 1800, 208.264, image_00765.png
5796.48, 1466.12, 1800, 209.771, image_00766.png
5791.32, 1457.55, 1800, 211.215, image_00767.png
5785.95, 1449.11, 1800, 212.573, image_00768.png
5780.41, 1440.79, 1800, 213.817, image_00769.png
5774.7, 1432.59, 1800, 214.95, image_00770.png
5768.84, 1424.48, 1800, 215.964, image_00771.png
5762.85, 1416.47, 1800, 216.869, image_00772.png
5756.75, 1408.55, 1800, 217.67, image_00773.png
5750.55, 1400.7, 1800, 218.378, image_00774.png
5744.27, 1392.92, 1800, 219.005, image_00775.png
5737.91, 1385.21, 1800, 219.552, image_00776.png
5731.48, 1377.54, 1800, 220.047, image_00777.png
5724.99, 1369.93, 1800, 220.493, image_00778.png
5718.45, 1362.37, 1800, 220.904, image_00779.png
5711.86, 1354.85, 1800, 221.284, image_00780.png
5705.22, 1347.38, 1800, 221.644, image_00781.png
5698.53, 1339.94, 1800, 221.981, image_00782.png
5691.81, 1332.54, 1800, 222.3, image_00783.png
5685.04, 1325.17, 1800, 222.613, image_00784.png
5678.24, 1317.85, 1800, 222.91, image_00785.png
5671.4, 1310.55, 1800, 223.199, image_00786.png
5664.52, 1303.29, 1800, 223.48, image_00787.png
5657.61, 1296.07, 1800, 223.76, image_00788.png
5650.66, 1288.87, 1800, 224.034, image_00789.png
5643.68, 1281.71, 1800, 224.306, image_00790.png
5636.66, 1274.59, 1800, 224.578, image_00791.png
5629.61, 1267.49, 1800, 224.849, image_00792.png
5622.53, 1260.44, 1800, 225.124, image_00793.png
5615.41, 1253.41, 1800, 225.398, image_00794.png
5608.26, 1246.42, 1800, 225.68, image_00795.png
5601.08, 1239.46, 1800, 225.966, image_00796.png
5593.86, 1232.55, 1800, 226.257, image_00797.png
5586.6, 1225.67, 1800, 226.56, image_00798.png
5579.31, 1218.83, 1800, 226.871, image_00799.png
5571.97, 1212.03, 1800, 227.192, image_00800.png
5564.6, 1205.27, 1800, 227.529, image_00801.png
5557.19, 1198.56, 1800, 227.883, image_00802.png
5549.73, 1191.89, 1800, 228.253, image_00803.png
5542.23, 1185.28, 1800, 228.646, image_00804.png
5534.68, 1178.72, 1800, 229.067, image_00805.png
5527.08, 1172.22, 1800, 229.515, image_00806.png
5519.43, 1165.79, 1800, 230.002, image_00807.png
5511.71, 1159.42, 1800, 230.529, image_00808.png
5503.94, 1153.14, 1800, 231.11, image_00809.png
5496.09, 1146.94, 1800, 231.749, image_00810.png
5488.17, 1140.83, 1800, 232.444, image_00811.png
5480.18, 1134.83, 1800, 233.185, image_00812.png
5472.1, 1128.93, 1800, 233.97, image_00813.png
5463.93, 1123.16, 1800, 234.813, image_00814.png
5455.68, 1117.51, 1800, 235.704, image_00815.png
5447.34, 1112, 1800, 236.657, image_00816.png
5438.9, 1106.63, 1800, 237.669, image_00817.png
5430.36, 1101.43, 1800, 238.743, image_00818.png
5421.72, 1096.39, 1800, 239.881, image_00819.png
5412.98, 1091.53, 1800, 241.081, image_00820.png
5404.14, 1086.87, 1800, 242.346, image_00821.png
5395.19, 1082.41, 1800, 243.666, image_00822.png
5386.13, 1078.17, 1800, 245.038, image_00823.png
5376.98, 1074.15, 1800, 246.452, image_00824.png
5367.72, 1070.36, 1800, 247.893, image_00825.png
5358.38, 1066.8, 1800, 249.346, image_00826.png
5348.94, 1063.49, 1800, 250.79, image_00827.png
5339.43, 1060.4, 1800, 252.198, image_00828.png
5329.85, 1057.55, 1800, 253.549, image_00829.png
5320.2, 1054.9, 1800, 254.811, image_00830.png
5310.51, 1052.45, 1800, 255.961, image_00831.png
5300.77, 1050.18, 1800, 256.973, image_00832.png
5291, 1048.06, 1800, 257.829, image_00833.png
5281.2, 1046.05, 1800, 258.512, image_00834.png
5271.39, 1044.14, 1800, 259.016, image_00835.png
5261.56, 1042.28, 1800, 259.334, image_00836.png
5251.73, 1040.45, 1800, 259.474, image_00837.png
5241.9, 1038.62, 1800, 259.44, image_00838.png
5232.07, 1036.76, 1800, 259.247, image_00839.png
5222.26, 1034.84, 1800, 258.911, image_00840.png
5212.46, 1032.84, 1800, 258.446, image_00841.png
5202.68, 1030.76, 1800, 257.875, image_00842.png
5192.92, 1028.55, 1800, 257.214, image_00843.png
5183.2, 1026.23, 1800, 256.482, image_00844.png
5173.5, 1023.78, 1800, 255.695, image_00845.png
5163.85, 1021.18, 1800, 254.869, image_00846.png
5154.23, 1018.44, 1800, 254.015, image_00847.png
5144.65, 1015.56, 1800, 253.149, image_00848.png
5135.12, 1012.53, 1800, 252.279, image_00849.png
5125.64, 1009.36, 1800, 251.41, image_00850.png
5116.2, 1006.05, 1800, 250.553, image_00851.png
5106.83, 1002.56, 1800, 249.456, image_00852.png
